machine_id;machine_type;line_id;shift;operator_id;product_type;hour;day_of_week;is_weekend;temperature;vibration_level;power_consumption;pressure;material_flow_rate;cycle_time;error_rate;machine_age_hours;last_maintenance_hours;oil_level;lubrication_status;units_produced;downtime;ambient_temperature;humidity;noise_level_db
M004;Drill;L1;Shift_3_Malam;OP012;Bracket;4;1;0;76,03544382;1,697626491;20,32514734;4,893630322;21,61265518;124,4199158;0,769326005;6105,42;0,334;73,3;Good;0;38;24,79;78,4;89,3
M003;Conveyor;L3;Shift_3_Malam;OP012;Shaft;4;1;0;80,46762099;1,898072298;18,87109264;4,958940571;19,48804323;128,0467169;0,804848162;15204,88;0,1336;95,74;Good;2;0;23,36;71,2;71
M002;CNC;L2;Shift_3_Malam;OP012;Flange;4;1;0;79,09060122;2,069482242;18,33297055;5,545442918;19,6194354;111,572538;0,82459369;8304,97;0,2839;30,08;Critical;0;0;22,46;68,5;74,8
M004;CNC;L1;Shift_3_Malam;OP012;Bracket;4;1;0;80,48101664;2,235921864;13,20783542;4,824629053;19,76119743;118,4090964;0,749724179;6105,43;0,3507;70,3;Good;1;0;24,95;80,3;81,6
M002;Conveyor;L2;Shift_3_Malam;OP012;Flange;4;1;0;79,11421129;1,832136114;16,64203931;5,244640625;21,51941433;118,6699165;0,722639899;8304,98;0,3006;27,94;Critical;0;36;23,57;77,6;72,9
M001;CNC;L1;Shift_3_Malam;OP012;Bracket;4;1;0;74,23880751;1,150090913;17,03885117;5,015025341;19,73070525;112,9966507;0,600142463;12505,55;0,0167;73,68;Good;0;0;26,39;69,6;80
M002;Conveyor;L2;Shift_3_Malam;OP012;Flange;4;1;0;76,55948267;2,407756848;14,25021587;4,939192438;23,51608067;117,5744499;0,808457158;8305;0,3173;29,77;Critical;2;0;24,58;75,7;74,8
M002;Welder;L2;Shift_3_Malam;OP012;Flange;4;1;0;75,21328631;2,228151836;15,68516842;5,91998765;20,20064086;122,1388447;0,786536526;8305,02;0,334;28,39;Critical;0;0;25,46;69,7;97
M003;Conveyor;L3;Shift_3_Malam;OP012;Shaft;4;1;0;81,54764175;1,477115741;14,03832706;4,423463302;21,59267715;118,6066055;0,613099168;15204,9;0,1503;93,91;Good;2;0;27,05;74,2;73,1
M004;Welder;L1;Shift_3_Malam;OP012;Bracket;4;1;0;73,96758445;1,817729362;17,92335233;5,515652734;21,20785979;112,2768942;0,761545872;6105,45;0,3674;69,98;Low;0;38;22,77;75,9;97,7
M003;Conveyor;L3;Shift_3_Malam;OP012;Shaft;4;1;0;80,2410768;2,470454729;19,63753194;5,262562626;19,94532902;134,3704135;0,912496347;15204,92;0,167;94,45;Good;0;0;23,91;71;75,1
M003;Drill;L3;Shift_3_Malam;OP012;Shaft;5;1;0;80,24087869;2,434338926;20,21354904;4,808190002;19,11954352;121,3308893;0,917951142;15204,93;0,1837;92,57;Good;0;0;25,27;78,7;88,1
M003;Drill;L3;Shift_3_Malam;OP012;Shaft;5;1;0;83,05291103;2,281592007;18,82956892;5,651727407;20,49794589;120,5584707;0,842801516;15204,95;0,2004;95,73;Good;0;0;25,47;79,5;93,6
M003;Welder;L3;Shift_3_Malam;OP012;Shaft;5;1;0;76,337024;1,94716627;;4,260755955;20,7651481;114,5103682;0,723134359;15204,97;0,2171;92,81;Good;0;0;26,66;76,3;95,5
M003;Welder;L3;Shift_3_Malam;OP012;Shaft;5;1;0;79,7050836;2,024896226;14,13586968;4,791293337;19,14112093;121,3035308;0,732943798;15204,98;0,2338;93,67;Good;0;0;26,3;77,1;94,8
M002;Drill;L2;Shift_3_Malam;OP012;Flange;5;1;0;84,41510598;1,960722258;14,4862626;4,516607118;20,2495083;119,1789311;0,723886184;8305,03;0,3507;27,25;Critical;0;0;25,15;67,7;89,6
M003;Welder;L3;Shift_3_Malam;OP012;Shaft;5;1;0;75,71925878;2,338471935;15,46203485;5,164833386;21,85430747;110,5573829;0,777441212;15205;0,2505;91,37;Good;0;0;25,46;81,8;100,4
M003;Conveyor;L3;Shift_3_Malam;OP012;Shaft;5;1;0;72,96909642;1,737247278;16,2222806;4,55477436;23,10492161;114,6487228;0,715364447;15205,02;0,2672;93,29;Good;3;0;25,5;74,5;74,9
M004;Conveyor;L1;Shift_3_Malam;OP012;Bracket;5;1;0;71,93622041;1,758260104;17,680503;5,173225579;21,28155398;123,9746301;0,706523825;6105,47;0,3841;72,47;Good;1;35;22,8;70,3;76,3
M001;Drill;L1;Shift_3_Malam;OP012;Bracket;5;1;0;79,71641994;2,303082376;15,97167156;4,925425434;22,79413953;129,7200883;0,802963927;12505,57;0,0334;73,17;Good;1;0;24,77;75,7;87,7
M002;CNC;L2;Shift_3_Malam;OP012;Flange;5;1;0;71,93086658;1,986691563;18,67795179;4,808258423;19,05593868;121,835827;0,774268985;8305,05;0,3674;28,93;Critical;1;0;25,37;78,7;81,7
M002;Conveyor;L2;Shift_3_Malam;OP012;Flange;5;1;0;76,46539339;2,413540207;17,53545299;5,155458898;21,05282338;125,5154164;0,881858258;8305,07;0,3841;31,34;Critical;1;0;25,69;77,6;73,5
M002;Welder;L2;Shift_3_Malam;OP012;Flange;5;1;0;78,89632346;1,798546338;18,02109142;4,89255135;22,00777926;119,2212235;0,768747059;8305,08;0,4008;32,33;Critical;0;0;23,61;69,6;93,3
M003;CNC;L3;Shift_3_Malam;OP012;Shaft;5;1;0;78,14194385;1,983566492;20,28050111;4,564546063;18,6555;119,5672692;0,832866868;15205,03;0,2839;95,61;Good;0;0;23,1;78,8;87,1
M003;CNC;L3;Shift_3_Malam;OP012;Shaft;5;1;0;78,86478518;1,723276105;15,63953653;6,120549196;19,27161483;125,4548951;0,677056197;15205,05;0,3006;91,16;Good;0;33;24,65;74,7;80,3
M003;Conveyor;L3;Shift_3_Malam;OP012;Shaft;5;1;0;78,2573535;2,002208804;18,83740916;4,805133127;22,60685714;128,3138864;0,802789582;15205,07;0,3173;93,81;Good;3;0;27,95;77,5;70,4
M004;Conveyor;L1;Shift_3_Malam;OP012;Bracket;5;1;0;81,42911472;1,556435919;17,97205354;4,112956368;18,53735172;126,5054835;0,708843221;6105,48;0,4008;70,22;Good;3;0;23,77;71;75,4
M001;CNC;L1;Shift_3_Malam;OP012;Bracket;5;1;0;74,73760149;1,853709974;17,33302744;4,663160524;17,98830495;114,6681846;0,728562191;12505,58;0,0501;71,02;Good;0;0;26,76;80,2;85,1
M003;CNC;L3;Shift_3_Malam;OP012;Shaft;5;1;0;75,56559856;1,569123841;19,77051264;4,493089325;22,29197236;119,6652055;0,731321145;15205,08;0,334;96,84;Good;0;0;27,38;75,9;85,7
M001;Drill;L1;Shift_3_Malam;OP012;Bracket;5;1;0;75,28063899;2,20817697;19,75802831;5,330458246;21,79514484;121,3876234;0,873659395;12505,6;0,0668;70,41;Good;0;0;25,07;80,9;84,4
M004;Welder;L1;Shift_3_Malam;OP012;Bracket;5;1;0;80,09122611;2,214976802;16,10701841;5,128661064;20,64818037;118,7016102;0,784905352;6105,5;0,4175;72,57;Good;0;39;23,98;67,3;98,3
M002;Drill;L2;Shift_3_Malam;OP012;Flange;5;1;0;;1,480921181;17,63567883;5,159485121;19,93143387;121,9392877;0,650497639;8305,1;0,4175;30,88;Critical;0;32;25,77;68;94,2
M003;Conveyor;L3;Shift_3_Malam;OP012;Shaft;5;1;0;78,95839332;2,400165724;18,56242337;4,851991014;19,34221324;124,1028841;0,876651333;15205,1;0,3507;95,13;Good;0;0;25,29;73,8;72,9
M001;Drill;L1;Shift_3_Malam;OP012;Bracket;5;1;0;81,15723171;2,749224538;17,4539865;4,888259901;20,42292331;125,0140488;0,935795196;12505,62;0,0835;72,91;Good;0;0;23,71;82,3;87,5
M001;Drill;L1;Shift_3_Malam;OP012;Bracket;5;1;0;74,07466146;2,013801916;19,17004266;4,851627559;22,36971044;128,4293508;0,835002057;12505,63;0,1002;69,61;Low;0;0;24,01;84,8;84,3
M003;Drill;L3;Shift_3_Malam;OP012;Shaft;5;1;0;82,61248974;1,807665722;18,56238404;4,967522726;20,35784919;118,3527945;0,734633133;15205,12;0,3674;92,87;Good;0;0;25,68;70,6;93,6
M002;Drill;L2;Shift_3_Malam;OP012;Flange;5;1;0;82,18256662;2,847299177;21,66512248;5,334133374;23,2504389;113,1798342;1;8305,12;0,4342;30,27;Critical;0;0;26,4;75,3;83,5
M002;Welder;L2;Shift_3_Malam;OP012;Flange;5;1;0;79,82175009;1,604309451;14,93944173;5,134430165;18,65308702;121,791173;0,642147658;8305,13;0,4509;27,69;Critical;0;0;24,52;75,8;93,8
M002;Welder;L2;Shift_3_Malam;OP012;Flange;5;1;0;82,96231417;2,00603194;17,75512802;5,200045132;19,97047887;129,4190552;0,768431388;8305,15;0,4676;29,26;Critical;0;38;24,9;78,6;97,4
M004;CNC;L1;Shift_3_Malam;OP012;Bracket;5;1;0;72,64908117;2,053886682;16,18299498;5,199823563;19,440412;117,6151207;0,766325372;6105,52;0,4342;69,78;Low;0;0;26;79,4;79,9
M001;Conveyor;L1;Shift_3_Malam;OP012;Bracket;5;1;0;76,04763973;2,403544286;19,20821491;5,353776975;18,37228769;123,4342349;0,87305428;12505,65;0,1169;70,02;Good;1;0;24,74;69,4;72
M001;Drill;L1;Shift_3_Malam;OP012;Bracket;5;1;0;75,4171071;;14,76565622;5,115260017;19,7703744;123,478729;0,731090701;12505,67;0,1336;71,93;Good;0;0;24,55;75,3;87,8
M001;CNC;L1;Shift_3_Malam;OP012;Bracket;5;1;0;79,7894888;1,850409831;18,69262542;5,143539229;20,62599395;120,9572102;0,783022344;12505,68;0,1503;70,34;Good;0;39;23,87;65;89,2
M004;CNC;L1;Shift_3_Malam;OP012;Bracket;5;1;0;74,47666196;1,714644689;16,73990314;5,475522496;20,78634527;120,0346236;0,700747588;6105,53;0,4509;72,98;Good;1;0;23,84;79,1;81,2
M001;CNC;L1;Shift_3_Malam;OP012;Bracket;5;1;0;79,90160298;1,897453454;16,53167627;4,733981633;23,25567827;115,382854;0,759807748;12505,7;0,167;73,68;Good;0;0;29;73,3;81,4
M004;Welder;L1;Shift_3_Malam;OP012;Bracket;5;1;0;81,74275931;1,697921792;15,10700359;4,657702968;20,6967012;108,5916896;0,661047467;6105,55;0,4676;74,37;Good;0;0;24,71;69;91,7
M002;Drill;L2;Shift_3_Malam;OP012;Flange;5;1;0;79,71879292;2,014347596;17,06984811;4,52563136;21,72520521;114,4407465;0,767429535;8305,17;0,4843;28,35;Critical;0;38;27,05;76,7;89,2
M003;Drill;L3;Shift_3_Malam;OP012;Shaft;5;1;0;78,48647064;1,830741146;20,16900106;5,073165825;20,09914137;118,0484793;0,784541139;15205,13;0,3841;91,91;Good;0;0;27,53;73,2;90,7
M001;Conveyor;L1;Shift_3_Malam;OP012;Bracket;5;1;0;85,34386825;5,447639738;25,87157099;4,258507104;22,5170834;125,4871134;1;12505,72;0;70,16;Good;0;0;24,72;81,3;81,2
M001;Drill;L1;Shift_3_Malam;OP012;Bracket;5;1;0;75,09873136;2,376543737;19,25536084;5,184861638;23,59767393;119,4843597;0,906530035;12505,73;0,0167;73,35;Good;0;45;25,55;70,5;89,6
M002;Drill;L2;Shift_3_Malam;OP012;Flange;5;1;0;81,39017432;1,850698243;21,32928364;4,956322762;20,7966277;117,4048714;0,834166653;8305,18;0,501;31,39;Critical;0;0;25,15;86,1;86,2
M003;CNC;L3;Shift_3_Malam;OP012;Shaft;5;1;0;79,98139797;1,619558959;18,52751117;5,45385588;18,51101148;115,5450728;0,711132142;15205,15;0,4008;91,1;Good;0;0;22,58;79,3;76,3
M004;Conveyor;L1;Shift_3_Malam;OP012;Bracket;5;1;0;77,52832574;1,94952226;16,88240086;4,731233076;19,17679247;123,2840291;0,762560269;6105,57;0,4843;75,18;Good;2;0;22,67;81,4;76,4
M003;Drill;L3;Shift_3_Malam;OP012;Shaft;5;1;0;76,39368901;2,02051147;18,93450443;4,918672686;20,42290145;126,7917858;0,83108157;15205,17;0,4175;91,21;Good;0;0;25,07;69,9;94,2
M002;Welder;L2;Shift_3_Malam;OP012;Flange;5;1;0;71,57202738;1,476059982;16,91140771;5,448881333;20,68474705;125,3171786;0,637142549;8305,2;0,5177;30,39;Critical;1;0;24,36;83,9;91,4
M002;Drill;L2;Shift_3_Malam;OP012;Flange;5;1;0;74,43892709;2,0994943;16,99115463;5,553254259;21,0476377;123,0307485;0,772947173;8305,22;0,5344;31,4;Critical;0;38;27,84;68,9;88,5
M003;CNC;L3;Shift_3_Malam;OP012;Shaft;5;1;0;83,38777495;1,685852729;14,9602144;4,727939054;20,69029652;112,6219363;0,646403761;15205,18;0,4342;96,13;Good;0;0;24,65;74;85,9
M004;Welder;L1;Shift_3_Malam;OP012;Bracket;5;1;0;73,81418432;2,513308643;19,85251498;5,072712493;20,01047737;118,2416288;0,943201186;6105,58;0,501;73,85;Good;0;47;27,93;81,5;94,7
M004;CNC;L1;Shift_3_Malam;OP012;Bracket;5;1;0;78,22602385;2,157188154;17,22799485;5,117767591;19,04570234;129,7365211;0,784957044;6105,6;0,5177;74,37;Good;0;39;24,29;77,5;77,7
M001;Drill;L1;Shift_3_Malam;OP012;Bracket;5;1;0;80,68194965;1,880030003;18,36419649;5,149461362;20,60170739;125,6097525;0,75869373;12505,75;0,0334;71,56;Good;0;37;27,87;68,8;88,1
M004;Welder;L1;Shift_3_Malam;OP012;Bracket;5;1;0;73,89688307;1,776449669;15,92807614;4,894969736;22,78248104;112,3124839;0,701044495;6105,62;0,5344;74,44;Good;0;0;25,76;80,7;99,5
M003;Conveyor;L3;Shift_3_Malam;OP012;Shaft;5;1;0;78,21781585;1,968509688;18,87189526;5,512553359;21,52989291;119,7220474;0,802194561;15205,2;0,4509;91,38;Good;3;0;25,84;76,7;73,5
M002;Conveyor;L2;Shift_3_Malam;OP012;Flange;5;1;0;;2,183837222;16,47611752;4,244118607;20,80205592;121,8154922;0,806698983;8305,23;0,5511;32,51;Critical;1;40;24,23;72,9;75,7
M001;Welder;L1;Shift_3_Malam;OP012;Bracket;5;1;0;77,70524908;1,992351761;17,71658256;4,831547906;21,54435039;116,1892077;0,773168166;12505,77;0,0501;72,81;Good;0;38;25,87;67,3;91,8
M001;Welder;L1;Shift_3_Malam;OP012;Bracket;5;1;0;86,27499363;1,934852358;19,75565206;5,179172293;19,44340396;108,4539799;0,808795749;12505,78;0;74,43;Good;0;40;27,54;77,2;102,7
M002;CNC;L2;Shift_3_Malam;OP012;Flange;5;1;0;72,66602004;2,017511087;19,58151862;5,182889925;19,23760228;120,4941202;0,843405694;8305,25;0,5678;29,85;Critical;0;0;24,78;74,2;83,2
M004;Welder;L1;Shift_3_Malam;OP012;Bracket;5;1;0;80,85003675;1,818842321;17,95593985;5,541103612;18,87832234;116,0612087;0,737755348;6105,63;0,5511;73,42;Good;0;0;24,49;75,8;95,4
M002;CNC;L2;Shift_3_Malam;OP012;Flange;5;1;0;77,15747929;;14,46373793;5,479290157;19,81207007;116,0807913;0,681087114;8305,27;0,5845;30,29;Critical;0;34;24,63;67,1;80,7
M004;Drill;L1;Shift_3_Malam;OP012;Bracket;5;1;0;79,99367832;1,374262268;23,98562114;4,88578335;19,36699115;118,2265982;0,790094836;6105,65;0,5678;73,94;Good;0;39;27,43;72,9;89,3
M002;CNC;L2;Shift_3_Malam;OP012;Flange;5;1;0;79,00387265;2,292117869;21,49171794;5,519948497;21,81241211;119,3316204;0,926814746;8305,28;0,6012;27,62;Critical;0;0;26,28;77,4;84
M003;Welder;L3;Shift_3_Malam;OP012;Shaft;5;1;0;75,48251596;2,089639334;19,44534965;4,714383302;19,28701487;119,954586;0,827573805;15205,22;0,4676;91,25;Good;0;0;27,17;84,4;97,2
M004;Welder;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;78,37100707;1,767963247;16,49359244;5,372354953;18,79591743;115,5800505;0,694113444;6105,67;0,5845;71,03;Good;0;0;27,47;64;94,1
M003;Drill;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;72,11234689;2,569620494;17,77281568;5,724208991;22,91386577;118,8989524;0,908326545;15205,23;0,4843;91,85;Good;0;0;27,06;72,2;86,1
M001;Welder;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;79,49782709;2,026104944;16,91315914;5,485977643;19,32293715;111,2128831;0,777008816;12505,8;0,0167;74,75;Good;0;38;27,64;68,9;100,9
M002;Welder;L2;Shift_1_Pagi;OP004;Flange;6;1;0;78,58459333;1,689156928;20,52771188;5,042308153;20,23029269;121,5551953;0,792197013;8305,3;0,6179;28,44;Critical;0;0;28,61;66,2;95,4
M001;Conveyor;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;79,60813179;2,257021226;18,52500578;4,867288491;20,67698424;105,7186229;0,864120684;12505,82;0,0334;75,37;Good;1;0;26,63;59,9;74,2
M001;Conveyor;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;80,8685396;2,119414465;16,43167228;4,388563481;18,29496032;118,5525496;0,762776098;12505,83;0,0501;71,53;Good;0;38;29,05;60,1;70,6
M001;Drill;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;78,7990775;2,118373996;17,0584898;5,124215855;21,85322565;124,5959308;0,806461554;12505,85;0,0668;70,6;Good;0;0;27,55;68,1;85,2
M001;CNC;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;78,14251958;1,872273319;20,24237629;4,553913109;20,95567856;114,7032966;0,788060876;12505,87;0,0835;74,24;Good;0;39;23,39;62,4;80,1
M002;Conveyor;L2;Shift_1_Pagi;OP004;Flange;6;1;0;75,05707966;2,135148717;21,20019569;4,682746135;22,33757602;123,582151;0,894218852;8305,32;0,6346;31,07;Critical;0;44;28,33;61,9;76,3
M001;CNC;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;75,56565572;1,921472513;21,05666313;4,52370168;18,98116709;125,7786636;0,843943812;12505,88;0,1002;72,49;Good;0;42;25,09;64,1;80,9
M002;Welder;L2;Shift_1_Pagi;OP004;Flange;6;1;0;81,26455522;2,166782435;19,51406413;4,815843067;20,14868869;103,4605002;0,852130823;8305,33;0,6513;30,45;Critical;0;0;28,29;64,2;95
M002;Conveyor;L2;Shift_1_Pagi;OP004;Flange;6;1;0;82,01539093;1,428516664;17,49475026;4,988812234;20,05903363;119,2431855;0,667709422;8305,35;0,668;31,43;Critical;3;0;28,35;69,5;70,7
M003;Drill;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;76,99408675;1,869837961;;5,109445832;20,39583274;105,6211329;0,609511003;15205,25;0,501;92,26;Good;0;0;27,49;62,5;92,2
M004;Drill;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;77,84845964;2,516646529;18,59432005;4,759797346;17,81807788;119,4089578;0,877209966;6105,68;0,6012;75,52;Good;0;0;27,82;69;85,8
M004;Drill;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;74,99864162;1,769879763;17,99634248;5,427713483;20,16625457;119,9641439;0,730435139;6105,7;0,6179;75,39;Good;0;0;28,65;67,2;88,7
M002;Conveyor;L2;Shift_1_Pagi;OP004;Flange;6;1;0;81,23278863;1,818848511;18,27996419;4,916717897;17,86030413;107,5872801;0,770439277;8305,37;0,6847;31,01;Critical;3;0;26,26;56,6;73,4
M003;CNC;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;79,71280191;1,865611598;18,10779469;4,684911027;20,53750111;129,6241918;0,758567492;15205,27;0,5177;92,08;Good;0;0;28,19;66,5;81
M002;Welder;L2;Shift_1_Pagi;OP004;Flange;6;1;0;83,5422371;1,635558159;15,34747568;5,090516907;16,80702631;121,430079;0,645230847;8305,38;0,7014;31,19;Critical;0;0;28,74;51,7;92,6
M002;CNC;L2;Shift_1_Pagi;OP004;Flange;6;1;0;75,08564891;1,337515767;19,11481711;5,785421133;17,22261975;115,7548828;0,691526941;8305,4;0,7181;27,54;Critical;0;34;29,64;60,5;82,9
M002;CNC;L2;Shift_1_Pagi;OP004;Flange;6;1;0;76,58862779;1,93082408;19,26443263;5,134064227;21,22782307;127,3268971;0,782884832;8305,42;0,7348;27,28;Critical;0;39;25,34;67,3;79,1
M003;Welder;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;78,4190226;2,040757827;19,36467756;4,854857749;19,17974232;111,0219339;0,836219803;15205,28;0,5344;92,42;Good;0;0;27,61;64,9;95,9
M004;Welder;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;79,66618679;1,984248479;19,89315401;4,389015458;18,51821289;113,8541448;0,817361753;6105,72;0,6346;72,31;Good;0;40;25,56;56,2;94,6
M003;Conveyor;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;87,25722728;5,610734827;27,95619345;4,912235072;21,90626843;108,5027224;1;15205,3;0;96,08;Good;0;0;25,49;59,4;84,9
M001;Conveyor;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;82,16815164;6,218105198;23,76800367;5,09397125;20,49143933;129,005226;1;12505,9;0;73,86;Good;0;50;27,54;52;85,2
M003;Conveyor;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;80,37704081;2,306852441;17,8583263;4,844967643;21,30813529;121,6617319;0,863545715;15205,32;0,0167;95,33;Good;2;0;27,12;58,3;74
M003;Conveyor;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;79,89825765;1,942866144;18,18224973;4,333846145;19,75063689;123,2970089;0,756657487;15205,33;0,0334;93,42;Good;3;0;28,72;67,9;76,1
M003;Conveyor;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;74,98806261;1,827775227;18,2153989;4,659773844;24,01944304;121,5050062;0,737083338;15205,35;0,0501;92,94;Good;3;0;26,48;62,2;73,7
M003;Welder;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;81,80524666;1,915662355;19,99643531;5,581815384;19,09322921;122,8688388;0,814855416;15205,37;0,0668;93,09;Good;0;0;26,8;65,8;98,9
M004;CNC;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;81,25154773;2,173804028;;5,573600401;22,61674332;120,3903886;0,863013319;6105,73;0,6513;75,46;Good;0;0;27,32;65,1;80,9
M001;Conveyor;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;78,14587444;;22,15468688;4,645344332;19,90795094;121,3546067;0,932587913;12505,92;0,0167;69,73;Low;0;0;25,71;65,2;74,4
M004;Conveyor;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;77,98381189;1,811556878;22,41293796;5,269102715;17,51823441;120,5380172;0,847257747;6105,75;0,668;74,73;Good;2;0;25,92;70,1;73,6
M004;CNC;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;79,40922496;2,029680136;18,15929917;4,528570886;20,72427312;116,957041;0,806247587;6105,77;0,6847;73;Good;0;0;28,67;64;79,8
M003;Conveyor;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;;2,101507233;10,3266889;5,561726513;20,47214384;119,7668762;0,655911361;15205,38;0,0835;93,49;Good;3;0;26,18;69,6;81,1
M002;CNC;L2;Shift_1_Pagi;OP004;Flange;6;1;0;77,84121278;1,702226598;20,47366493;5,098094339;18,42301728;121,3679729;0,774255021;8305,43;0,7515;31,45;Critical;1;0;28,77;52,6;83,5
M002;CNC;L2;Shift_1_Pagi;OP004;Flange;6;1;0;71,29600105;2,00612515;16,91924732;5,379856599;18,61667108;120,5527456;0,755664364;8305,45;0,7682;30,01;Critical;0;0;27,91;70,6;82,2
M004;Welder;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;80,38455197;1,560297843;16,39703216;4,313962661;19,96295354;112,6111395;0,657573301;6105,78;0,7014;74,76;Good;0;0;24,68;58,5;93,6
M004;Drill;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;73,07273871;1,469284909;17,20310945;5,271054841;20,52462172;113,2750667;0,671640844;6105,8;0,7181;74,92;Good;0;33;27,8;59,6;91,3
M003;Welder;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;82,26951121;2,110023922;17,10671391;4,996930375;16,29400508;125,4142072;0,767403427;15205,4;0,1002;93,38;Good;0;0;27,78;61,5;93,4
M004;Drill;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;76,77092479;1,884837578;19,22453962;5,340771628;21,57968218;118,4650298;0,790705057;6105,82;0,7348;71,17;Good;0;39;27,63;70,4;88,4
M003;Drill;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;77,12831748;2,060684122;14,88112844;5,365947119;19,25825304;122,9236267;0,723696003;15205,42;0,1169;94,4;Good;0;0;26,79;60,6;94,6
M002;Drill;L2;Shift_1_Pagi;OP004;Flange;6;1;0;75,88215005;1,994631507;15,84455851;5,026313876;18,00237877;114,5394005;0,739147767;8305,47;0,7849;32,56;Critical;0;36;25,59;61,7;85,1
M002;Conveyor;L2;Shift_1_Pagi;OP004;Flange;6;1;0;76,90326849;;18,68631711;4,759668144;21,41159983;112,6342706;0,74309132;8305,48;0,8016;28,35;Critical;3;0;29,02;60,2;76,6
M001;Welder;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;82,0250125;1,986423709;19,24588806;5,311878473;19,96457303;115,7820169;0,82648547;12505,93;0,0334;73,23;Good;0;0;26,85;66,3;95,9
M002;Drill;L2;Shift_1_Pagi;OP004;Flange;6;1;0;70,30802584;;19,28308329;4,9759382;21,82424867;118,8871746;0,740629332;8305,5;0,8183;30,87;Critical;0;0;25,67;68,7;89,6
M004;CNC;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;81,60438131;2,417291707;16,42592744;4,650886019;20,65692839;116,6742985;0,823334869;6105,83;0,7515;73,91;Good;0;0;27,69;73,5;81,1
M002;Conveyor;L2;Shift_1_Pagi;OP004;Flange;6;1;0;78,78958895;1,593208897;16,0434687;4,631939107;19,99772825;126,4696676;0,643484126;8305,52;0,835;27,87;Critical;3;0;25,89;77;73,2
M003;Welder;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;74,15648691;1,941264419;16,98673033;4,409134233;19,77090508;120,8976165;0,75933691;15205,43;0,1336;95,14;Good;0;37;25,58;68,3;95,7
M002;Drill;L2;Shift_1_Pagi;OP004;Flange;6;1;0;74,55364802;1,687318524;18,4797455;4,795883536;20,72406914;129,2446931;0,734311035;8305,53;0,8517;32,53;Critical;0;36;26,44;66,8;86,6
M001;CNC;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;82,81079763;2,171126352;20,97095474;5,441076818;19,37970311;122,0220408;0,88723426;12505,95;0,0501;70,56;Good;0;0;26;58,9;75
M002;Welder;L2;Shift_1_Pagi;OP004;Flange;6;1;0;74,94713125;1,900570589;13,90512563;5,07113192;18,72114112;107,9372459;0,681186459;8305,55;0,8684;28,5;Critical;0;34;25,63;74,5;92,5
M003;Welder;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;74,32563371;1,844399984;17,55854249;4,788092918;20,91486368;125,280208;0,761307139;15205,45;0,1503;96,67;Good;0;38;28,21;66,1;94
M003;Conveyor;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;81,19966221;2,255960464;15,33464312;5,321942375;19,78326824;112,4522419;0,803893939;15205,47;0,167;91,92;Good;3;0;26,83;63,6;71,8
M004;Welder;L1;Shift_1_Pagi;OP004;Bracket;6;1;0;78,80541056;2,008829178;14,69551465;4,667009351;20,05035147;121,1526683;0,69767635;6105,85;0,7682;74,63;Good;0;34;28,88;66,9;95,5
M002;Conveyor;L2;Shift_1_Pagi;OP004;Flange;6;1;0;74,97800855;2,154993334;19,93391329;5,03814011;21,63406975;116,1265797;0,866881259;8305,57;0,8851;30,02;Critical;3;0;25,72;61,8;72,7
M003;Drill;L3;Shift_1_Pagi;OP004;Shaft;6;1;0;78,44369355;;19,08924915;4,928147851;19,82918509;130,7135552;0,724663454;15205,48;0,1837;92,32;Good;0;0;24,41;53,3;87,9
